year,exam,grade_bucket,ensemble_pct,reference_pct,model_count,pooled_ensemble_pct,possible_points,lomo_pct__anthropic-claude-sonnet-4.5,lomo_pct__openai-gpt-5,lomo_pct__qwen-qwen3-vl-235b-a22b-thinking,lomo_pct__x-ai-grok-4-fast,human_score,human_max,human_pct,students,human_grades_used,human_mean_source,human_difficulty,ensemble_difficulty,reference_difficulty,lomo_difficulty__anthropic-claude-sonnet-4.5,lomo_difficulty__openai-gpt-5,lomo_difficulty__qwen-qwen3-vl-235b-a22b-thinking,lomo_difficulty__x-ai-grok-4-fast,opposite_difficulty_sign,item_count,multimodal_share,associated_image_share,option_image_share,three_point_share,five_point_share,year_per_decade
2013,7-8,Grade 7-8,83.25,88.16666666666667,4,83.25,150.0,86.27777777777779,81.61111111111113,81.0,84.11111111111111,53.86929591526425,150.0,35.91286394350951,174283,"7,8",reported,1.1516847949951474,0.4476435267555313,0.5172746972364936,0.3920316747584812,0.3332757084938951,0.6148368851739484,0.34767721526750034,False,30,0.3,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.06521739130434981
2014,7-8,Grade 7-8,87.91666666666666,93.33333333333333,4,87.91666666666667,150.0,90.83333333333333,86.1111111111111,87.77777777777777,86.94444444444444,63.89546237109009,150.0,42.59697491406006,175995,"7,8",reported,-0.33737499011156785,-0.7399257059141309,-0.48222898604160574,-0.8260436771270129,-0.6981074226093137,-0.9521315978397696,-0.328650103984202,False,30,0.43333333333333335,0.43333333333333335,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.16521739130434981
2015,7-8,Grade 7-8,81.08333333333334,96.66666666666667,4,81.08333333333333,150.0,86.72222222222223,75.8888888888889,79.77777777777779,81.94444444444444,67.67475562746287,150.0,45.116503751641915,163173,"7,8",reported,-0.898665651800086,0.9990149562093017,-1.1270700720274793,0.27319505506233555,1.6447875912547751,0.8974049722747813,0.8648686946952747,True,30,0.4,0.3333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.2652173913043498
2016,7-8,Grade 7-8,84.66666666666666,93.83333333333333,4,84.66666666666667,150.0,88.44444444444444,81.6111111111111,83.72222222222221,84.88888888888889,67.66643123320912,150.0,45.11095415547275,161546,"7,8",reported,-0.8974293347318179,0.08713143826652839,-0.5789551489394865,-0.1872968462602285,0.33327570849390165,-0.014519308823363317,0.1620187354729166,True,30,0.5,0.4666666666666667,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3652173913043498
2017,7-8,Grade 7-8,82.04166666666666,93.33333333333333,4,82.04166666666667,150.0,88.0,78.27777777777777,81.6111111111111,80.27777777777777,59.13100294948846,150.0,39.42066863299231,162062,"7,8",reported,0.3702299507935771,0.7551391316432147,-0.48222898604160574,-0.06846022656408281,1.0972632130148008,0.47355284162353367,1.2627082942551016,False,30,0.5,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4652173913043498
2018,7-8,Grade 7-8,86.91666666666666,90.83333333333333,4,86.91666666666667,150.0,87.55555555555554,85.6111111111111,85.88888888888887,88.6111111111111,61.87856726191596,150.0,41.25237817461064,159429,"7,8",reported,-0.037831050652580946,-0.4854465846277742,0.0014018284477980427,0.05037639313206667,-0.5835092969311786,-0.5154354632293863,-0.7264897035440253,False,30,0.5333333333333333,0.5,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.5652173913043498
2019,7-8,Grade 7-8,76.91666666666666,81.33333333333333,4,76.91666666666667,150.0,78.38888888888887,75.44444444444444,74.22222222222221,79.6111111111111,71.92190694384834,150.0,47.94793796256556,165427,"7,8",reported,-1.5294413579841635,2.059344628235793,1.8391989235075323,2.5013816743650814,1.7466525918575648,2.18180536818767,1.4218441340790329,True,30,0.5,0.4,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6652173913043498
2022,7-8,Grade 7-8,82.95833333333333,87.16666666666667,4,82.95833333333333,150.0,84.5,81.55555555555556,82.83333333333333,82.94444444444444,57.515768187009506,150.0,38.343845458006335,95439,"7,8",reported,0.6101203554572917,0.5218666037973866,0.7107270230322551,0.8673781535430677,0.34600883356924705,0.19098475452269753,0.6261649349593794,False,30,0.6666666666666666,0.6,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.9652173913043498
2023,7-8,Grade 7-8,83.08333333333333,86.83333333333333,4,83.08333333333333,150.0,85.5,81.83333333333333,81.6111111111111,83.38888888888889,63.91299727180329,150.0,42.60866484786886,112162,"7,8",reported,-0.3399792272946324,0.490056713636592,0.7752111316308441,0.599995759226739,0.2823432081925068,0.47355284162353367,0.5200743750767596,True,30,0.6333333333333333,0.6,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.06521739130435
2024,7-8,Grade 7-8,83.875,96.66666666666667,4,83.875,150.0,90.72222222222223,79.61111111111111,81.83333333333333,83.33333333333333,60.162535355226396,150.0,40.108356903484264,113491,"7,8",reported,0.2170294798871505,0.28859407595155834,-1.1270700720274793,-0.7963345222029794,0.7916682112064385,0.4221768257870168,0.5333356950620876,False,30,0.7,0.7,0.1,0.3333333333333333,0.3333333333333333,1.1652173913043498
2025,7-8,Grade 7-8,87.04166666666667,93.33333333333333,4,87.04166666666667,150.0,89.1111111111111,84.94444444444444,84.1111111111111,90.0,73.72838123890936,150.0,49.15225415927291,111017,"7,8",reported,-1.797734153386671,-0.5172564747885724,-0.48222898604160574,-0.3655517758044451,-0.4307117960270007,-0.10442733653726453,-1.058022703177216,False,30,0.7,0.6333333333333333,0.1,0.3333333333333333,0.3333333333333333,1.2652173913043498
2001,9-10,Grade 9-10,92.83333333333333,100.0,4,92.83333333333333,150.0,93.77777777777777,90.44444444444444,94.33333333333333,92.77777777777777,48.73817501626545,150.0,32.4921166775103,15370,9-10,histogram,1.821074489283858,-1.1335480831569889,-1.3027127064362352,-0.7701606554264429,-1.0070969853149572,-1.6132130818315276,-1.0756582339896634,True,29,0.27586206896551724,0.27586206896551724,0.0,0.3448275862068966,0.3103448275862069,-1.1347826086956503
2002,9-10,Grade 9-10,82.29166666666666,93.5,4,82.29166666666667,150.0,85.94444444444444,78.55555555555556,80.27777777777777,84.38888888888887,53.403354558488665,150.0,35.60223637232578,23714,9-10,histogram,0.9588741427317214,0.7318694213369435,-0.14345348255398968,0.5733740436310921,0.9537144710617164,1.0009019065220384,0.3447832286134221,False,30,0.26666666666666666,0.26666666666666666,0.0,0.3333333333333333,0.3333333333333333,-1.0347826086956502
2003,9-10,Grade 9-10,94.29166666666667,100.0,4,94.29166666666667,150.0,98.5,92.3888888888889,93.22222222222223,93.05555555555556,49.587754946958874,150.0,33.058503297972585,32899,9-10,histogram,1.6640584293363496,-1.3916097932648468,-1.3027127064362352,-1.5800929208157386,-1.3277904478064715,-1.406563675637572,-1.122692719506323,True,30,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.9347826086956502
2004,9-10,Grade 9-10,89.5,96.66666666666667,4,89.5,150.0,91.0,87.1111111111111,88.5,91.3888888888889,50.545350346020754,150.0,33.6969002306805,42772,9-10,histogram,1.4870793704479937,-0.5436927457676043,-0.7082207967530332,-0.2937299110798,-0.4573367639009349,-0.5283036993132502,-0.8404858064063743,True,30,0.4,0.4,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.8347826086956502
2005,9-10,Grade 9-10,85.125,85.83333333333333,4,85.125,150.0,87.66666666666667,84.8888888888889,84.6111111111111,83.33333333333333,55.21638143188204,150.0,36.81092095458803,48761,9-10,histogram,0.6237975643492398,0.2304923845559642,1.2238779097173775,0.27798698213617185,-0.0908299496249247,0.194969222365604,0.5235142735767219,False,30,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,-0.7347826086956502
2006,9-10,Grade 9-10,90.75,96.66666666666667,4,90.75,150.0,95.55555555555556,88.77777777777777,87.66666666666667,91.0,54.6663570944164,150.0,36.444238062944265,66355,9-10,histogram,0.7254509241144655,-0.7648884972886238,-0.7082207967530332,-1.0750763318082963,-0.732216874607946,-0.37331664466778275,-0.7746375266830506,True,30,0.3,0.3,0.0,0.3333333333333333,0.3333333333333333,-0.6347826086956502
2007,9-10,Grade 9-10,94.625,97.5,4,94.625,150.0,95.8888888888889,93.66666666666667,92.83333333333333,96.1111111111111,56.57930589459361,150.0,37.719537263062406,74967,"9,10",histogram,0.3719071636821964,-1.4505953270037844,-0.8568437741738331,-1.132248021129895,-1.5385318660151783,-1.3342363834696844,-1.6400720601895633,True,30,0.36666666666666664,0.36666666666666664,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.5347826086956502
2008,9-10,Grade 9-10,72.54166666666666,84.0,4,72.54166666666667,150.0,77.0,68.72222222222221,74.22222222222221,70.22222222222221,56.78198575288361,150.0,37.85465716858907,92159,"9,10",histogram,0.3344486602151476,2.4571962832008962,1.5508484600431383,2.107481040427285,2.5755071242330794,2.1271411702791085,2.7435419899629987,False,30,0.4666666666666667,0.4666666666666667,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.4347826086956502
2009,9-10,Grade 9-10,91.54166666666666,94.16666666666667,4,91.54166666666667,150.0,94.94444444444444,90.66666666666667,90.94444444444444,89.6111111111111,49.94852942775144,150.0,33.29901961850096,91988,"9,10",histogram,1.5973814923500673,-0.9049791399186012,-0.2623518644906311,-0.970261568052034,-1.0437476667425596,-0.9829323929399569,-0.5394650990997568,True,30,0.26666666666666666,0.23333333333333334,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.3347826086956502
2010,9-10,Grade 9-10,85.66666666666667,90.83333333333333,4,85.66666666666667,150.0,87.0,83.94444444444444,85.33333333333333,86.3888888888889,64.28114438477864,150.0,42.8540962565191,86221,"9,10",histogram,-1.0515166842586172,0.1346408922301882,0.3321400451925734,0.39233036077936717,0.06493544644238328,0.06064710833953028,0.006134932893476833,True,30,0.4666666666666667,0.43333333333333335,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.2347826086956502
2011,9-10,Grade 9-10,77.29166666666666,81.66666666666667,4,77.29166666666667,150.0,79.44444444444444,75.83333333333333,77.77777777777777,76.1111111111111,58.62321058182457,150.0,39.082140387883044,85335,"9,10",histogram,-0.00583935468872498,1.6166524274210219,1.9669927968213794,1.688221985402239,1.4026853185498345,1.4658630704584432,1.7464108970098413,True,30,0.4,0.36666666666666664,0.1,0.3333333333333333,0.3333333333333333,-0.1347826086956502
2012,9-10,Grade 9-10,91.625,93.33333333333333,4,91.625,150.0,94.44444444444444,91.05555555555556,88.83333333333333,92.16666666666667,62.320726560542305,150.0,41.54715104036154,75823,"9,10",histogram,-0.6891998833412297,-0.9197255233533375,-0.1137288870698287,-0.8845040340696382,-1.1078863592408617,-0.5902985211714367,-0.9721823658530168,False,30,0.3,0.3,0.06666666666666667,0.3333333333333333,0.3333333333333333,-0.0347826086956502
2013,9-10,Grade 9-10,90.79166666666666,93.33333333333333,4,90.79166666666667,150.0,91.88888888888887,89.94444444444444,91.05555555555554,90.27777777777777,63.85089820359282,150.0,42.56726546906188,76653,"9,10",reported,-0.9720002576851666,-0.7722616890059895,-0.1137288870698287,-0.4461877492707231,-0.9246329521028541,-1.0035973335593507,-0.6523478643397378,False,30,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.06521739130434981
2014,9-10,Grade 9-10,89.16666666666666,95.83333333333333,4,89.16666666666667,150.0,92.5,86.94444444444444,87.77777777777777,89.44444444444444,55.883988373562495,150.0,37.25599224904167,79130,"9,10",reported,0.5004130447894212,-0.484707212028664,-0.5595978193322309,-0.5510025130269877,-0.42984875283023544,-0.3939815852871765,-0.5112444077897634,True,30,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.16521739130434981
2015,9-10,Grade 9-10,88.08333333333333,96.66666666666667,4,88.08333333333333,150.0,93.55555555555556,85.22222222222223,86.8888888888889,86.66666666666667,63.57190023720401,150.0,42.38126682480267,72933,"9,10",reported,-0.9204369381750372,-0.29300422737711457,-0.7082207967530332,-0.7320461958787127,-0.145805971766326,-0.2286620603320135,-0.04089955262318049,False,30,0.4,0.36666666666666664,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.2652173913043498
2016,9-10,Grade 9-10,87.0,93.33333333333333,4,87.0,150.0,91.0,84.8888888888889,86.0,86.1111111111111,63.038317120622565,150.0,42.02554474708171,71960,"9,10",reported,-0.8218221809364235,-0.10130124272556514,-0.1137288870698287,-0.2937299110798,-0.0908299496249247,-0.06334253537684525,0.053169418410138974,False,30,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.3652173913043498
2017,9-10,Grade 9-10,84.79166666666666,97.5,4,84.79166666666667,150.0,88.05555555555554,80.55555555555554,85.27777777777777,85.27777777777777,60.32862938204827,150.0,40.219086254698844,78388,"9,10",reported,-0.3210282273271985,0.28947791829490443,-0.8568437741738331,0.2112866779276447,0.6238583382133063,0.07097957864922845,0.19427287496011336,True,30,0.5,0.4666666666666667,0.1,0.3333333333333333,0.3333333333333333,0.4652173913043498
2018,9-10,Grade 9-10,86.54166666666666,95.5,4,86.54166666666667,150.0,86.77777777777777,83.55555555555554,87.88888888888887,87.94444444444444,61.576056967408064,150.0,41.05070464493871,69373,"9,10",reported,-0.5515729441299663,-0.020196133834522952,-0.5001486283639114,0.4304448203270998,0.12907413894068753,-0.4146465259065702,-0.25725818599980804,False,30,0.36666666666666664,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.5652173913043498
2019,9-10,Grade 9-10,77.74999999999999,78.83333333333333,4,77.75,150.0,79.5,77.38888888888887,75.88888888888887,78.22222222222221,64.68532723528311,150.0,43.12355149018874,74778,"9,10",reported,-1.1262161873798415,1.5355473185299822,2.4723109200521036,1.6786933705153058,1.1461305485566269,1.8171670609881736,1.388948807083237,True,30,0.4666666666666667,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6652173913043498
2022,9-10,Grade 9-10,80.41666666666667,87.16666666666667,4,80.41666666666667,150.0,83.8888888888889,78.16666666666667,79.44444444444446,80.16666666666667,62.95276145710928,150.0,41.96850763807286,40848,"9,10",reported,-0.8060101158137393,1.0636630486184704,0.9860811458440948,0.9259327944476065,1.0178531635600183,1.1558889611675032,1.059707408466626,True,30,0.5666666666666667,0.5333333333333333,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.9652173913043498
2023,9-10,Grade 9-10,81.16666666666666,90.0,4,81.16666666666667,150.0,83.22222222222221,78.22222222222221,80.44444444444444,82.77777777777777,59.75389349306638,150.0,39.835928995377586,48748,"9,10",reported,-0.2148077746798426,0.9309455977058612,0.4807630226133732,1.0402761730908043,1.00869049320312,0.9699044955929438,0.6175832446100389,True,30,0.5,0.4,0.1,0.3333333333333333,0.3333333333333333,1.06521739130435
2024,9-10,Grade 9-10,89.79166666666666,97.5,4,89.79166666666667,150.0,96.1111111111111,87.22222222222221,87.22222222222221,88.6111111111111,65.93518096899803,150.0,43.956787312665355,46997,"9,10",reported,-1.3572092954896622,-0.5953050877891738,-0.8568437741738331,-1.170362480677623,-0.4756621046147361,-0.2906568821901973,-0.3701409512397866,False,30,0.5333333333333333,0.5,0.03333333333333333,0.3333333333333333,0.3333333333333333,1.1652173913043498
2025,9-10,Grade 9-10,84.25,92.16666666666667,4,84.25,150.0,85.94444444444444,81.6111111111111,83.72222222222223,85.72222222222223,65.33791779387381,150.0,43.558611862582545,45836,"9,10",reported,-1.2468254373949914,0.3853294106206779,0.09434328131929058,0.5733740436310921,0.4497676014321994,0.36028874732076693,0.11901769813345779,True,30,0.5666666666666667,0.4666666666666667,0.1,0.3333333333333333,0.3333333333333333,1.2652173913043498
2001,11-13,Grade 11-13,92.20833333333333,100.0,4,92.20833333333333,150.0,93.22222222222221,89.6111111111111,91.0,95.0,48.35737571627691,150.0,32.23825047751794,6457,11-13,histogram,1.5481876516616342,-1.132285015046892,-1.445542034594262,-0.8786303379754663,-0.8981352515212928,-1.100115866784101,-1.4567455698667482,True,30,0.26666666666666666,0.26666666666666666,0.0,0.3333333333333333,0.3333333333333333,-1.1347826086956503
2002,11-13,Grade 11-13,95.20833333333334,100.0,4,95.20833333333333,150.0,98.05555555555556,93.61111111111113,93.61111111111113,95.55555555555556,51.36434741939034,150.0,34.24289827959356,9087,11-13,histogram,1.104089238737898,-1.7546096034696148,-1.445542034594262,-2.0247446184767175,-1.6399367360695594,-1.632684273409099,-1.5593018848558369,True,30,0.3,0.3,0.03333333333333333,0.3333333333333333,0.3333333333333333,-1.0347826086956502
2003,11-13,Grade 11-13,88.375,97.5,4,88.375,150.0,94.83333333333333,85.33333333333333,86.16666666666667,87.16666666666667,46.32053885513272,150.0,30.880359236755144,12508,11-13,histogram,1.8490072491597138,-0.3370924853956399,-0.9507880644206305,-1.2606684314758834,-0.1048197749905145,-0.11429775239315454,-0.01070152852059994,True,30,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.3333333333333333,0.3333333333333333,-0.9347826086956502
2004,11-13,Grade 11-13,86.04166666666667,100.0,4,86.04166666666667,150.0,88.8888888888889,81.3888888888889,85.83333333333333,88.05555555555556,46.166524666539026,150.0,30.77768311102602,15669,11-13,histogram,1.8717535412686068,0.1469377500442523,-1.445542034594262,0.14892039626702824,0.6266789111612403,-0.0463102962282597,-0.1747916325031411,False,30,0.3333333333333333,0.3,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.8347826086956502
2005,11-13,Grade 11-13,88.37500000000001,92.5,4,88.375,150.0,89.77777777777779,87.0,88.11111111111113,88.61111111111113,58.92752963056361,150.0,39.28501975370907,15862,11-13,histogram,-0.012914028422003133,-0.33709248539564285,0.038719875926632646,-0.06185924152630414,-0.41390372688562427,-0.5108912466883658,-0.27734794749223257,False,30,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.3333333333333333,0.3333333333333333,-0.7347826086956502
2006,11-13,Grade 11-13,91.41666666666666,93.33333333333333,4,91.41666666666667,150.0,92.16666666666667,90.77777777777777,89.94444444444444,92.77777777777777,56.41848494367904,150.0,37.61232329578603,22283,11-13,histogram,0.357645748461316,-0.9680604708797844,-0.1261981141312436,-0.6283295180958862,-1.11449401784787,-0.884822255595273,-1.0465203099103926,True,30,0.4,0.4,0.0,0.3333333333333333,0.3333333333333333,-0.6347826086956502
2007,11-13,Grade 11-13,90.29166666666666,92.33333333333333,4,90.29166666666667,150.0,91.77777777777777,89.6111111111111,88.72222222222221,91.05555555555554,53.23162107162337,150.0,35.48774738108225,23833,"11,12,13",histogram,0.8283123617581828,-0.7346887502212645,0.07170347393820901,-0.5361134265613003,-0.8981352515212928,-0.6355349163239977,-0.7285957334442168,True,30,0.3,0.23333333333333334,0.06666666666666667,0.3333333333333333,0.3333333333333333,-0.5347826086956502
2008,11-13,Grade 11-13,83.29166666666667,85.0,4,83.29166666666667,150.0,85.22222222222223,82.72222222222223,83.0,82.22222222222223,54.19788103707758,150.0,36.131920691385055,29236,"11,12,13",histogram,0.6856058252498248,0.7174019560984122,1.5229817864475272,1.0183864021645286,0.379411749645154,0.5315830811733292,0.9020496748822882,False,30,0.36666666666666664,0.36666666666666664,0.0,0.3333333333333333,0.3333333333333333,-0.4347826086956502
2009,11-13,Grade 11-13,90.70833333333334,94.66666666666667,4,90.70833333333333,150.0,90.94444444444446,89.3888888888889,89.55555555555556,92.94444444444446,53.89582592302767,150.0,35.93055061535178,28114,"11,12,13",histogram,0.7302162206939106,-0.8211227208355351,-0.39006689822384893,-0.338507516130055,-0.8569240579352824,-0.8055035567362319,-1.0772872044071227,True,30,0.36666666666666664,0.36666666666666664,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.3347826086956502
2010,11-13,Grade 11-13,86.41666666666667,93.16666666666667,4,86.41666666666667,150.0,90.22222222222223,84.16666666666667,84.3888888888889,86.8888888888889,57.730588274513295,150.0,38.48705884967553,22498,"11,12,13",histogram,0.16386174769665812,0.06914717649141233,-0.09321451611967004,-0.16724906042297033,0.11153899133605996,0.2483020138196064,0.040576628973943187,False,30,0.43333333333333335,0.4,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.2347826086956502
2011,11-13,Grade 11-13,89.91666666666666,90.83333333333333,4,89.91666666666667,150.0,93.22222222222221,89.6111111111111,87.94444444444444,88.88888888888887,57.829727607361974,150.0,38.55315173824132,20375,"11,12,13",histogram,0.1492199004418824,-0.6568981766684245,0.36855585604238794,-0.8786303379754663,-0.8981352515212928,-0.4768975186059155,-0.3286261049867705,True,30,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.3333333333333333,-0.1347826086956502
2012,11-13,Grade 11-13,83.29166666666667,91.66666666666667,4,83.29166666666667,150.0,85.8888888888889,80.5,84.3888888888889,82.3888888888889,67.23009628802679,150.0,44.82006419201786,17915,"11,12,13",histogram,-1.2391166800649247,0.7174019560984122,0.2036378659845089,0.8603016738195275,0.7915236855053004,0.2483020138196064,0.8712827803855607,True,30,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.3333333333333333,0.3333333333333333,-0.0347826086956502
2013,11-13,Grade 11-13,86.58333333333333,96.66666666666667,4,86.58333333333333,150.0,91.83333333333333,83.22222222222221,84.6111111111111,86.66666666666667,64.42121412511571,150.0,42.94747608341047,15122,"11,12,13",reported,-0.8242740297842397,0.03457358824570764,-0.7858700743627541,-0.549287153923384,0.286686564076624,0.20297704304301564,0.08159915496957978,True,30,0.36666666666666664,0.3,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.06521739130434981
2014,11-13,Grade 11-13,90.0,95.83333333333333,4,90.0,150.0,93.05555555555554,88.05555555555554,88.05555555555554,90.83333333333333,62.85697038601051,150.0,41.904646924007004,18471,"11,12,13",reported,-0.5932515159231226,-0.6741849707912798,-0.6209520843048751,-0.8391091558892152,-0.6096568964191909,-0.49956000399421086,-0.6875732074485829,False,30,0.3,0.3,0.0,0.3333333333333333,0.3333333333333333,0.16521739130434981
2015,11-13,Grade 11-13,86.25,95.83333333333333,4,86.25,150.0,88.33333333333333,83.05555555555556,86.66666666666667,86.94444444444444,66.64896325067225,150.0,44.432642167114835,16735,"11,12,13",reported,-1.1532893810186842,0.10372076473711997,-0.6209520843048751,0.28065766988786517,0.3175949592661331,-0.2162789366404939,0.03032099747503666,True,30,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.2652173913043498
2016,11-13,Grade 11-13,85.83333333333334,84.66666666666667,4,85.83333333333333,150.0,88.61111111111113,86.22222222222223,83.8888888888889,84.61111111111113,63.37681358145609,150.0,42.25120905430406,15315,"11,12,13",reported,-0.6700269434496118,0.19015473535138464,1.588948982470677,0.21478903307744335,-0.2696645493345746,0.3502831980669458,0.4610575204292052,True,30,0.4,0.36666666666666664,0.1,0.3333333333333333,0.3333333333333333,0.3652173913043498
2017,11-13,Grade 11-13,87.16666666666667,95.5,4,87.16666666666667,150.0,92.05555555555556,84.3888888888889,86.5,85.72222222222223,62.87173259179389,150.0,41.91448839452926,17621,"11,12-13",reported,-0.5954317400179703,-0.08643397061426762,-0.5549848882817252,-0.6019820633717188,0.07032779775004427,-0.1822852085580465,0.2559448904510301,False,30,0.43333333333333335,0.36666666666666664,0.1,0.3333333333333333,0.3333333333333333,0.4652173913043498
2018,11-13,Grade 11-13,92.49999999999999,97.5,4,92.5,150.0,92.22222222222221,90.83333333333333,92.22222222222221,94.72222222222221,68.14561403508773,150.0,45.43040935672515,18468,"11,12-13",reported,-1.3743291192283196,-1.1927887944768767,-0.9507880644206305,-0.6415032454579666,-1.1247968162443738,-1.3494032060553733,-1.4054674123722024,False,30,0.36666666666666664,0.36666666666666664,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.5652173913043498
2019,11-13,Grade 11-13,84.125,88.83333333333333,4,84.125,150.0,86.1111111111111,82.55555555555556,82.72222222222223,85.1111111111111,66.05611553040414,150.0,44.03741035360276,18731,"11,12-13",reported,-1.065731945275634,0.5445340148698798,0.7643590321812932,0.8076067643711995,0.4103201448346658,0.588239294644072,0.3687568369390307,True,30,0.43333333333333335,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.6652173913043498
2022,11-13,Grade 11-13,77.25,83.33333333333333,4,77.25,150.0,83.27777777777777,75.22222222222223,74.94444444444444,75.55555555555556,68.62187578157565,150.0,45.7479171877171,11995,"11,12-13",reported,-1.4446680204998477,1.9706945300052794,1.8528177665632826,1.4794668598374476,1.770289533173144,2.1746132718249083,2.132725454751352,True,30,0.5333333333333333,0.5333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.9652173913043498
2023,11-13,Grade 11-13,73.45833333333333,86.66666666666667,4,73.45833333333333,150.0,79.05555555555556,69.05555555555556,71.55555555555556,74.16666666666667,57.43765150009934,150.0,38.291767666732895,15099,"11,12-13",reported,0.20712545931374265,2.7572436625951067,1.193145806331772,2.4806701393557784,2.913900155185048,2.865819076167986,2.389116242224073,False,30,0.5,0.4666666666666667,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.06521739130435
2024,11-13,Grade 11-13,82.83333333333333,91.5,4,82.83333333333333,150.0,85.16666666666667,79.94444444444444,82.38888888888887,83.83333333333333,56.885901886792446,150.0,37.923934591194964,13250,"11,12-13",reported,0.2886131325589451,0.8124793237741074,0.23662146399608525,1.0315601295266121,0.8945516694703369,0.6562267508089697,0.6046363614139333,False,30,0.4666666666666667,0.43333333333333335,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.1652173913043498
2025,11-13,Grade 11-13,83.70833333333334,84.66666666666667,4,83.70833333333333,150.0,84.94444444444444,83.3888888888889,82.72222222222223,83.77777777777779,64.32865948655423,150.0,42.885772991036156,14763,"11,12-13",reported,-0.8106046733179577,0.6309679854841445,1.588948982470677,1.084255038974947,0.2557781688871096,0.588239294644072,0.6148919929128398,True,30,0.6,0.5666666666666667,0.1,0.3333333333333333,0.3333333333333333,1.2652173913043498
